window_size,timestamp
32,1680744302.793175
32,1680744302.794244
8,1680744302.795533
16,1680744302.7958121
32,1680744302.796455
64,1680744302.797508
128,1680744302.799541
128,1680744302.803642
128,1680744302.807764
256,1680744302.812206
128,1680744302.8206341
128,1680744302.824846
128,1680744302.829383
128,1680744302.8338392
64,1680744302.838022
128,1680744302.840068
256,1680744302.844328
64,1680744302.853015
64,1680744302.855093
128,1680744302.8571808
64,1680744302.861481
128,1680744302.863538
256,1680744302.86765
4,1680744302.876839
8,1680744302.877036
16,1680744302.877334
32,1680744302.8779478
64,1680744302.8790998
16,1680744302.881258
32,1680744302.881773
64,1680744302.882974
128,1680744302.8850071
64,1680744302.889306
64,1680744302.8914602
128,1680744302.8936582
128,1680744302.8980632
64,1680744302.902154
64,1680744302.90429
128,1680744302.906482
256,1680744302.9107552
8,1680744302.919629
16,1680744302.919913
32,1680744302.9204202
32,1680744302.921501
32,1680744302.9225862
32,1680744302.9236412
64,1680744302.924659
32,1680744302.926778
64,1680744302.927789
32,1680744302.929854
64,1680744302.9309042
64,1680744302.9329631
128,1680744302.93502
64,1680744302.939174
128,1680744302.941441
128,1680744302.9458292
256,1680744302.950258
128,1680744302.958528
32,1680744302.96466
8,1680744302.965794
16,1680744302.966092
32,1680744302.966687
64,1680744302.967704
64,1680744302.969752
32,1680744302.97186
64,1680744302.972955
16,1680744302.975132
32,1680744302.9761338
64,1680744302.977301
64,1680744302.979421
128,1680744302.9815319
256,1680744302.985906
128,1680744302.994187
128,1680744302.9986181
128,1680744303.002729
64,1680744303.0069199
128,1680744303.009093
16,1680744303.013563
32,1680744303.014097
64,1680744303.015127
16,1680744303.0173178
32,1680744303.0178611
64,1680744303.0191538
32,1680744303.02141
32,1680744303.022503
32,1680744303.023571
16,1680744303.0246558
32,1680744303.025169
64,1680744303.026243
32,1680744303.028548
64,1680744303.029736
128,1680744303.0318239
8,1680744303.035915
16,1680744303.0362701
16,1680744303.036837
32,1680744303.037348
64,1680744303.038365
64,1680744303.040437
128,1680744303.042586
64,1680744303.0467021
64,1680744303.04893
64,1680744303.051014
128,1680744303.0533419
256,1680744303.057394
128,1680744303.065876
64,1680744303.070036
128,1680744303.072065
256,1680744303.076246
512,1680744303.084546
64,1680744303.101672
128,1680744303.1037152
128,1680744303.107857
256,1680744303.112328
32,1680744303.1219761
64,1680744303.1230211
64,1680744303.125098
128,1680744303.1274712
256,1680744303.131813
16,1680744303.140217
32,1680744303.1407518
64,1680744303.141772
64,1680744303.1440809
64,1680744303.1461911
128,1680744303.148299
64,1680744303.152559
64,1680744303.1549282
128,1680744303.1572218
256,1680744303.161716
512,1680744303.1702669
4,1680744303.187603
8,1680744303.187754
16,1680744303.1880178
32,1680744303.188573
32,1680744303.1896582
64,1680744303.190669
32,1680744303.193053
32,1680744303.194114
64,1680744303.195132
64,1680744303.197195
128,1680744303.199323
64,1680744303.203552
64,1680744303.2058828
64,1680744303.208081
128,1680744303.2102568
64,1680744303.214647
128,1680744303.216662
256,1680744303.220741
256,1680744303.2297049
128,1680744303.2378292
32,1680744303.242243
64,1680744303.243304
128,1680744303.245642
128,1680744303.2497869
128,1680744303.253939
64,1680744303.2583969
64,1680744303.260714
128,1680744303.263024
64,1680744303.267292
64,1680744303.269425
32,1680744303.2715788
64,1680744303.272634
64,1680744303.274904
32,1680744303.277117
64,1680744303.2782972
128,1680744303.280444
64,1680744303.284651
16,1680744303.28687
16,1680744303.2874591
32,1680744303.2880168
32,1680744303.289261
64,1680744303.290281
128,1680744303.292375
128,1680744303.2973208
128,1680744303.301425
128,1680744303.3056362
256,1680744303.309775
32,1680744303.318385
16,1680744303.319453
32,1680744303.3200629
64,1680744303.321101
32,1680744303.32346
64,1680744303.324637
64,1680744303.326965
128,1680744303.329207
64,1680744303.333514
64,1680744303.3356202
128,1680744303.337665
256,1680744303.3417568
512,1680744303.350173
128,1680744303.367527
256,1680744303.371606
32,1680744303.380327
64,1680744303.381374
128,1680744303.38348
256,1680744303.387489
256,1680744303.3959758
64,1680744303.404236
128,1680744303.406336
64,1680744303.41066
64,1680744303.4129448
128,1680744303.415006
128,1680744303.419199
256,1680744303.423421
512,1680744303.431882
512,1680744303.448946
16,1680744303.465844
32,1680744303.466429
64,1680744303.4674828
32,1680744303.469584
64,1680744303.470641
64,1680744303.4727302
16,1680744303.474808
32,1680744303.475349
64,1680744303.476367
128,1680744303.478457
128,1680744303.482576
64,1680744303.486916
128,1680744303.489168
64,1680744303.493542
64,1680744303.495969
64,1680744303.498036
32,1680744303.500295
64,1680744303.501365
128,1680744303.5034392
128,1680744303.507633
64,1680744303.512267
64,1680744303.514365
64,1680744303.516468
128,1680744303.518705
32,1680744303.523351
16,1680744303.524437
8,1680744303.525058
16,1680744303.525345
32,1680744303.525862
64,1680744303.527127
128,1680744303.5295029
256,1680744303.533616
128,1680744303.541912
256,1680744303.5460448
256,1680744303.554152
128,1680744303.563009
64,1680744303.56745
128,1680744303.5694988
128,1680744303.5735612
128,1680744303.577891
64,1680744303.582294
64,1680744303.5844579
128,1680744303.586537
256,1680744303.590979
16,1680744303.599825
16,1680744303.600381
32,1680744303.600893
64,1680744303.601943
128,1680744303.603956
256,1680744303.6079848
512,1680744303.6162171
128,1680744303.633573
256,1680744303.637629
16,1680744303.646235
32,1680744303.64684
16,1680744303.647906
32,1680744303.6484249
64,1680744303.649437
128,1680744303.651455
256,1680744303.655513
64,1680744303.6639402
64,1680744303.6660612
64,1680744303.668211
64,1680744303.670572
64,1680744303.672686
128,1680744303.67473
32,1680744303.679151
32,1680744303.680325
32,1680744303.681398
64,1680744303.68241
64,1680744303.684443
64,1680744303.686524
64,1680744303.6886542
128,1680744303.690994
128,1680744303.695477
256,1680744303.6998441
256,1680744303.708329
16,1680744303.7169778
32,1680744303.717524
64,1680744303.718557
128,1680744303.720594
256,1680744303.724926
64,1680744303.733268
64,1680744303.7353659
128,1680744303.737505
256,1680744303.741525
256,1680744303.750271
64,1680744303.7588649
128,1680744303.761132
64,1680744303.76586
64,1680744303.7679958
128,1680744303.770048
128,1680744303.774148
256,1680744303.778451
16,1680744303.786907
16,1680744303.787474
32,1680744303.788032
64,1680744303.789075
128,1680744303.791357
128,1680744303.7956538
256,1680744303.7999601
128,1680744303.808416
128,1680744303.812821
32,1680744303.816975
64,1680744303.8180559
64,1680744303.8201668
128,1680744303.822357
64,1680744303.82674
128,1680744303.8287868
32,1680744303.8334332
32,1680744303.834699
64,1680744303.835831
128,1680744303.837876
128,1680744303.8419552
128,1680744303.8462222
128,1680744303.8505821
128,1680744303.8546329
128,1680744303.859189
256,1680744303.863544
512,1680744303.8726149
32,1680744303.889222
32,1680744303.890292
64,1680744303.891317
64,1680744303.8937888
32,1680744303.896085
64,1680744303.897291
128,1680744303.899452
32,1680744303.904375
32,1680744303.905523
64,1680744303.906549
128,1680744303.908556
128,1680744303.9128242
64,1680744303.917289
64,1680744303.91935
128,1680744303.921376
128,1680744303.92542
128,1680744303.9301178
256,1680744303.934313
64,1680744303.9425821
64,1680744303.9446661
128,1680744303.94685
128,1680744303.9513721
32,1680744303.955519
64,1680744303.956564
128,1680744303.958605
128,1680744303.9630358
64,1680744303.967286
32,1680744303.969352
32,1680744303.97046
64,1680744303.9715059
64,1680744303.97363
128,1680744303.9756641
32,1680744303.980059
64,1680744303.98135
64,1680744303.9834838
128,1680744303.98564
128,1680744303.98975
128,1680744303.994082
256,1680744303.9984698
64,1680744304.006946
32,1680744304.009086
64,1680744304.010149
128,1680744304.012182
256,1680744304.016727
32,1680744304.025006
64,1680744304.026303
128,1680744304.028407
128,1680744304.0325189
32,1680744304.03663
64,1680744304.037766
64,1680744304.039853
128,1680744304.042688
128,1680744304.047223
256,1680744304.0838
128,1680744304.118859
256,1680744304.123389
64,1680744304.131916
128,1680744304.134069
256,1680744304.138207
128,1680744304.146667
64,1680744304.15081
128,1680744304.153134
128,1680744304.157491
256,1680744304.16159
128,1680744304.170393
128,1680744304.17468
256,1680744304.178774
64,1680744304.187839
64,1680744304.190073
64,1680744304.192257
64,1680744304.194369
128,1680744304.196532
128,1680744304.200992
128,1680744304.205146
64,1680744304.2092779
128,1680744304.2113621
64,1680744304.2156339
128,1680744304.217657
32,1680744304.2221608
64,1680744304.2232199
32,1680744304.225368
32,1680744304.226431
64,1680744304.227455
128,1680744304.229514
256,1680744304.234365
64,1680744304.242548
128,1680744304.2446342
128,1680744304.2492712
256,1680744304.253372
128,1680744304.262212
256,1680744304.267013
128,1680744304.2753751
128,1680744304.279583
256,1680744304.284139
32,1680744304.292546
64,1680744304.293664
64,1680744304.295836
16,1680744304.298156
32,1680744304.2986722
64,1680744304.299689
128,1680744304.301727
32,1680744304.3059268
8,1680744304.307036
16,1680744304.307339
32,1680744304.3078668
64,1680744304.308901
128,1680744304.310951
32,1680744304.315439
64,1680744304.316622
32,1680744304.3187351
64,1680744304.319753
128,1680744304.321978
64,1680744304.326286
64,1680744304.3284202
128,1680744304.330658
32,1680744304.335619
64,1680744304.336673
128,1680744304.3387141
128,1680744304.342832
128,1680744304.347074
64,1680744304.3516219
64,1680744304.353704
64,1680744304.356012
128,1680744304.358027
256,1680744304.362148
8,1680744304.3705978
16,1680744304.3710341
16,1680744304.371598
32,1680744304.3721511
32,1680744304.3732228
32,1680744304.374351
64,1680744304.37537
128,1680744304.377399
32,1680744304.381732
64,1680744304.382895
64,1680744304.3850272
64,1680744304.387129
128,1680744304.3894138
256,1680744304.393586
32,1680744304.402338
64,1680744304.40337
32,1680744304.40544
64,1680744304.406605
64,1680744304.408781
64,1680744304.4108338
32,1680744304.4130912
64,1680744304.414214
128,1680744304.4164639
128,1680744304.42061
256,1680744304.4249
128,1680744304.433175
256,1680744304.437226
128,1680744304.4457128
64,1680744304.450353
64,1680744304.4525208
128,1680744304.4546292
256,1680744304.4590552
64,1680744304.4677582
128,1680744304.469812
32,1680744304.473995
32,1680744304.475033
64,1680744304.476131
128,1680744304.479954
128,1680744304.487543
256,1680744304.494797
16,1680744304.509998
32,1680744304.510968
64,1680744304.5128279
128,1680744304.516615
32,1680744304.52409
64,1680744304.5259001
128,1680744304.529491
256,1680744304.5372841
4,1680744304.552562
8,1680744304.55284
16,1680744304.553298
32,1680744304.554214
64,1680744304.5560262
64,1680744304.5600598
128,1680744304.5622022
128,1680744304.566808
32,1680744304.5709429
64,1680744304.572004
64,1680744304.574103
64,1680744304.576158
64,1680744304.578254
128,1680744304.58036
128,1680744304.584437
128,1680744304.588713
128,1680744304.593076
128,1680744304.597216
128,1680744304.601869
32,1680744304.6060958
64,1680744304.607142
64,1680744304.609271
128,1680744304.611379
64,1680744304.61589
64,1680744304.6179771
32,1680744304.620089
64,1680744304.621137
64,1680744304.62324
128,1680744304.625418
256,1680744304.6297758
256,1680744304.638779
256,1680744304.647019
64,1680744304.655503
64,1680744304.657616
128,1680744304.659792
16,1680744304.664383
32,1680744304.665063
64,1680744304.666462
128,1680744304.668711
256,1680744304.6728609
256,1680744304.6811981
256,1680744304.689535
64,1680744304.6998122
16,1680744304.702058
32,1680744304.702583
64,1680744304.703608
128,1680744304.705718
256,1680744304.709771
256,1680744304.718472
64,1680744304.7265449
128,1680744304.728877
256,1680744304.733123
64,1680744304.74157
128,1680744304.743662
128,1680744304.74785
64,1680744304.7522979
64,1680744304.75442
128,1680744304.756437
128,1680744304.7604961
256,1680744304.7649002
16,1680744304.7730932
32,1680744304.773626
64,1680744304.774688
128,1680744304.77685
64,1680744304.781116
64,1680744304.783458
32,1680744304.785504
64,1680744304.7865632
128,1680744304.788675
64,1680744304.792786
128,1680744304.79507
32,1680744304.799787
64,1680744304.801022
64,1680744304.803113
128,1680744304.805136
256,1680744304.80924
64,1680744304.818089
128,1680744304.820151
128,1680744304.8243232
64,1680744304.828884
64,1680744304.831043
64,1680744304.8331652
64,1680744304.83542
128,1680744304.837457
256,1680744304.841462
32,1680744304.849756
64,1680744304.850792
128,1680744304.852839
64,1680744304.857175
64,1680744304.859267
128,1680744304.861395
256,1680744304.866244
8,1680744304.875178
8,1680744304.875514
16,1680744304.875808
32,1680744304.876331
64,1680744304.877354
64,1680744304.879581
32,1680744304.881997
64,1680744304.8831658
64,1680744304.885279
32,1680744304.887491
64,1680744304.888567
64,1680744304.890808
128,1680744304.892975
64,1680744304.897862
128,1680744304.900156
16,1680744304.9043689
32,1680744304.904991
64,1680744304.9060621
16,1680744304.9082
16,1680744304.908798
32,1680744304.909338
32,1680744304.9106822
32,1680744304.911817
64,1680744304.91286
64,1680744304.915055
128,1680744304.91714
128,1680744304.921201
128,1680744304.925384
64,1680744304.9296021
128,1680744304.932108
256,1680744304.936893
128,1680744304.94507
128,1680744304.949527
256,1680744304.953762
16,1680744304.962253
32,1680744304.962771
64,1680744304.963839
64,1680744304.966623
128,1680744304.969153
64,1680744304.973334
128,1680744304.975453
128,1680744304.979532
256,1680744304.984437
8,1680744304.992907
16,1680744304.993192
32,1680744304.993705
64,1680744304.99473
64,1680744304.997021
128,1680744304.999236
64,1680744305.0037591
32,1680744305.0058382
64,1680744305.00687
128,1680744305.008945
128,1680744305.0130072
64,1680744305.017483
64,1680744305.019833
64,1680744305.021945
32,1680744305.024022
32,1680744305.025107
32,1680744305.026154
64,1680744305.0271711
128,1680744305.029217
128,1680744305.033818
128,1680744305.0379672
128,1680744305.0421429
64,1680744305.046323
64,1680744305.048535
64,1680744305.0508459
64,1680744305.0529978
128,1680744305.055088
16,1680744305.059254
32,1680744305.059804
64,1680744305.060825
64,1680744305.0629172
128,1680744305.065151
256,1680744305.069637
32,1680744305.0781178
64,1680744305.0792441
128,1680744305.0812778
256,1680744305.086127
256,1680744305.0944152
64,1680744305.1033878
16,1680744305.105773
32,1680744305.106314
64,1680744305.107331
128,1680744305.109429
64,1680744305.1137888
128,1680744305.116023
32,1680744305.120318
64,1680744305.1213598
64,1680744305.12349
64,1680744305.125559
128,1680744305.127598
128,1680744305.131775
128,1680744305.1362402
128,1680744305.140471
64,1680744305.144597
128,1680744305.1466649
64,1680744305.151741
128,1680744305.1537979
128,1680744305.1580539
256,1680744305.162119
128,1680744305.170945
256,1680744305.1750588
64,1680744305.183764
64,1680744305.1858518
128,1680744305.1878989
32,1680744305.192178
64,1680744305.193229
128,1680744305.1953049
32,1680744305.1995788
64,1680744305.200632
128,1680744305.202955
256,1680744305.207138
32,1680744305.215652
32,1680744305.217133
64,1680744305.218404
64,1680744305.220514
128,1680744305.2225761
256,1680744305.2266939
128,1680744305.2352698
256,1680744305.2395678
128,1680744305.247762
128,1680744305.2519832
256,1680744305.2562351
16,1680744305.264577
32,1680744305.265283
64,1680744305.2664242
64,1680744305.268801
64,1680744305.271043
64,1680744305.273268
64,1680744305.275359
128,1680744305.277428
64,1680744305.281823
64,1680744305.2841668
32,1680744305.286252
64,1680744305.2872698
64,1680744305.2897248
32,1680744305.29216
64,1680744305.293241
128,1680744305.2952802
64,1680744305.299708
64,1680744305.301916
32,1680744305.3042939
16,1680744305.305461
32,1680744305.30601
16,1680744305.3070998
32,1680744305.307651
64,1680744305.308674
128,1680744305.310699
256,1680744305.314847
64,1680744305.323327
16,1680744305.325513
32,1680744305.3260422
32,1680744305.3271198
32,1680744305.328235
64,1680744305.329288
64,1680744305.3313851
128,1680744305.3336709
256,1680744305.338152
64,1680744305.346565
128,1680744305.348897
128,1680744305.353319
256,1680744305.357453
256,1680744305.366157
128,1680744305.376279
256,1680744305.3811069
128,1680744305.389798
128,1680744305.39411
128,1680744305.398388
128,1680744305.402684
64,1680744305.407184
128,1680744305.4092228
256,1680744305.413315
16,1680744305.4220889
16,1680744305.422692
16,1680744305.423272
16,1680744305.42382
32,1680744305.424335
32,1680744305.425371
32,1680744305.426422
64,1680744305.4274712
128,1680744305.429514
32,1680744305.434357
64,1680744305.435421
128,1680744305.43746
256,1680744305.441738
32,1680744305.450506
64,1680744305.4515572
64,1680744305.453622
128,1680744305.455721
32,1680744305.4598248
32,1680744305.460922
64,1680744305.4619899
128,1680744305.464739
128,1680744305.469185
256,1680744305.473218
8,1680744305.4823492
16,1680744305.482624
32,1680744305.4834719
64,1680744305.4848661
16,1680744305.487021
32,1680744305.487574
64,1680744305.488653
128,1680744305.4907782
128,1680744305.495005
8,1680744305.499716
16,1680744305.500114
32,1680744305.500778
64,1680744305.501984
64,1680744305.504104
128,1680744305.506169
32,1680744305.510565
64,1680744305.511626
128,1680744305.513706
64,1680744305.518275
64,1680744305.520431
64,1680744305.5225012
128,1680744305.524544
256,1680744305.5286841
64,1680744305.537556
128,1680744305.539608
128,1680744305.543838
128,1680744305.548031
256,1680744305.553069
128,1680744305.561331
128,1680744305.565634
64,1680744305.570027
128,1680744305.572126
64,1680744305.576425
128,1680744305.578731
8,1680744305.583526
16,1680744305.583979
32,1680744305.584679
64,1680744305.585726
64,1680744305.587806
128,1680744305.589851
16,1680744305.5940711
32,1680744305.5945961
64,1680744305.595685
64,1680744305.597822
64,1680744305.600202
32,1680744305.602473
64,1680744305.603519
128,1680744305.605542
64,1680744305.609893
128,1680744305.612177
128,1680744305.616727
256,1680744305.621175
32,1680744305.629411
32,1680744305.630569
64,1680744305.6316822
128,1680744305.63395
64,1680744305.638141
128,1680744305.6402361
256,1680744305.6443021
512,1680744305.653641
32,1680744305.6706822
64,1680744305.6717062
64,1680744305.6737359
32,1680744305.675931
64,1680744305.677182
128,1680744305.679223
128,1680744305.6838038
256,1680744305.687989
16,1680744305.696309
32,1680744305.696846
64,1680744305.69796
64,1680744305.701341
128,1680744305.703546
128,1680744305.707681
256,1680744305.711852
256,1680744305.721094
32,1680744305.729268
32,1680744305.730334
64,1680744305.731435
128,1680744305.734446
64,1680744305.7385988
64,1680744305.7406578
128,1680744305.742676
128,1680744305.7467709
128,1680744305.7514539
256,1680744305.755533
256,1680744305.7639182
512,1680744305.772214
128,1680744305.789381
128,1680744305.793663
128,1680744305.797875
256,1680744305.802963
256,1680744305.8111129
64,1680744305.820147
64,1680744305.8223202
64,1680744305.824437
64,1680744305.8265731
128,1680744305.828623
128,1680744305.8327959
64,1680744305.837239
32,1680744305.839353
64,1680744305.8404229
64,1680744305.8425071
64,1680744305.844627
64,1680744305.846724
32,1680744305.849121
64,1680744305.85059
64,1680744305.852819
64,1680744305.8548899
128,1680744305.8569138
256,1680744305.860988
16,1680744305.869899
32,1680744305.870507
32,1680744305.872
32,1680744305.8730712
32,1680744305.87413
64,1680744305.875148
64,1680744305.877183
128,1680744305.87922
32,1680744305.8840609
64,1680744305.8851311
64,1680744305.8872142
128,1680744305.8892539
128,1680744305.893323
64,1680744305.897471
128,1680744305.8995142
8,1680744305.903743
16,1680744305.904007
32,1680744305.9045708
32,1680744305.9057732
8,1680744305.906923
16,1680744305.907211
32,1680744305.907731
64,1680744305.9087648
128,1680744305.910791
128,1680744305.915078
16,1680744305.919924
32,1680744305.920485
64,1680744305.921522
128,1680744305.9235468
128,1680744305.927679
256,1680744305.931999
256,1680744305.940663
128,1680744305.949118
128,1680744305.953795
128,1680744305.958137
128,1680744305.962274
256,1680744305.96682
64,1680744305.975308
64,1680744305.977621
128,1680744305.9797068
128,1680744305.984301
128,1680744305.988838
128,1680744305.992949
64,1680744305.997233
128,1680744305.999269
256,1680744306.003305
128,1680744306.011578
64,1680744306.015967
128,1680744306.018443
16,1680744306.0227652
32,1680744306.0232892
64,1680744306.0242949
32,1680744306.02634
64,1680744306.0274072
128,1680744306.0294359
32,1680744306.034045
64,1680744306.0350919
128,1680744306.037177
64,1680744306.041343
32,1680744306.0434592
64,1680744306.0444999
64,1680744306.046804
64,1680744306.049145
128,1680744306.051439
128,1680744306.055784
32,1680744306.0598779
64,1680744306.060899
128,1680744306.062977
16,1680744306.067343
32,1680744306.067892
64,1680744306.068912
128,1680744306.0709782
256,1680744306.075043
64,1680744306.083455
128,1680744306.0857239
128,1680744306.089916
128,1680744306.094008
128,1680744306.0982022
32,1680744306.103128
64,1680744306.104199
64,1680744306.1062589
128,1680744306.108329
128,1680744306.112523
128,1680744306.117068
256,1680744306.12161
64,1680744306.129863
128,1680744306.132168
32,1680744306.1364942
64,1680744306.137534
128,1680744306.139561
64,1680744306.1437042
32,1680744306.145817
16,1680744306.146904
32,1680744306.147525
64,1680744306.148545
64,1680744306.150631
128,1680744306.1528802
256,1680744306.157206
64,1680744306.165608
128,1680744306.168235
64,1680744306.17233
128,1680744306.174422
32,1680744306.178634
64,1680744306.1796942
64,1680744306.1819708
64,1680744306.184322
64,1680744306.186579
128,1680744306.18864
64,1680744306.193047
128,1680744306.1951602
32,1680744306.199633
32,1680744306.201039
64,1680744306.202091
128,1680744306.204113
64,1680744306.2082381
128,1680744306.21029
128,1680744306.2144692
128,1680744306.218561
256,1680744306.223117
64,1680744306.231541
64,1680744306.234713
128,1680744306.236821
256,1680744306.24085
16,1680744306.249392
32,1680744306.2500522
64,1680744306.251151
128,1680744306.253202
256,1680744306.257558
512,1680744306.265894
64,1680744306.283113
64,1680744306.285312
128,1680744306.287615
32,1680744306.29184
64,1680744306.293034
128,1680744306.295083
128,1680744306.2992482
128,1680744306.303379
256,1680744306.307522
256,1680744306.315695
512,1680744306.324131
8,1680744306.3417869
16,1680744306.342101
32,1680744306.3426182
64,1680744306.343627
64,1680744306.345716
64,1680744306.347979
32,1680744306.350419
64,1680744306.3514812
128,1680744306.353507
32,1680744306.357867
32,1680744306.3589602
64,1680744306.360329
64,1680744306.3624341
64,1680744306.364747
128,1680744306.367105
128,1680744306.3711748
256,1680744306.375336
32,1680744306.383693
64,1680744306.3847558
128,1680744306.386793
128,1680744306.3913522
16,1680744306.395536
32,1680744306.396089
64,1680744306.397117
64,1680744306.400516
32,1680744306.402983
64,1680744306.4040809
64,1680744306.406188
64,1680744306.408322
64,1680744306.410418
64,1680744306.412522
128,1680744306.414667
16,1680744306.419297
32,1680744306.419821
32,1680744306.420867
32,1680744306.4219398
32,1680744306.423222
64,1680744306.4243572
128,1680744306.426552
64,1680744306.430887
128,1680744306.4338062
256,1680744306.4380338
16,1680744306.4463758
32,1680744306.4469671
32,1680744306.448092
64,1680744306.449219
128,1680744306.451514
128,1680744306.455751
128,1680744306.460029
128,1680744306.4642181
128,1680744306.4685388
64,1680744306.472616
128,1680744306.474672
128,1680744306.478827
256,1680744306.483161
512,1680744306.49162
8,1680744306.509534
16,1680744306.509888
16,1680744306.510489
32,1680744306.511043
64,1680744306.5120718
128,1680744306.514199
128,1680744306.5185878
256,1680744306.522758
16,1680744306.5313861
32,1680744306.531918
32,1680744306.5329862
64,1680744306.534027
128,1680744306.536125
128,1680744306.540299
256,1680744306.544665
512,1680744306.5531242
8,1680744306.570923
16,1680744306.571222
32,1680744306.571744
64,1680744306.572774
128,1680744306.5748081
256,1680744306.5789812
128,1680744306.587285
128,1680744306.591721
128,1680744306.596216
128,1680744306.600683
256,1680744306.6048288
32,1680744306.613217
64,1680744306.614395
128,1680744306.616431
32,1680744306.62064
64,1680744306.6217191
128,1680744306.623932
256,1680744306.628243
256,1680744306.6369438
16,1680744306.645222
32,1680744306.6457741
64,1680744306.646865
128,1680744306.64907
256,1680744306.653357
4,1680744306.661957
8,1680744306.662154
16,1680744306.662435
16,1680744306.6629992
32,1680744306.663624
32,1680744306.6647732
64,1680744306.6659892
128,1680744306.6682198
128,1680744306.672456
128,1680744306.676585
64,1680744306.680853
32,1680744306.6830678
64,1680744306.6841128
64,1680744306.686199
128,1680744306.688221
32,1680744306.692432
64,1680744306.693679
128,1680744306.695856
256,1680744306.700924
256,1680744306.709153
16,1680744306.717896
32,1680744306.718519
32,1680744306.719572
64,1680744306.72059
64,1680744306.722608
128,1680744306.724635
32,1680744306.729134
16,1680744306.730489
32,1680744306.7310662
64,1680744306.7322
64,1680744306.736385
128,1680744306.7400398
32,1680744306.74762
64,1680744306.749654
128,1680744306.753459
64,1680744306.7606652
128,1680744306.7643788
128,1680744306.7718139
128,1680744306.779027
64,1680744306.7874482
64,1680744306.7911968
64,1680744306.794857
128,1680744306.798563
128,1680744306.805692
32,1680744306.813822
64,1680744306.8157802
64,1680744306.819882
128,1680744306.823467
256,1680744306.830682
128,1680744306.844885
16,1680744306.849267
32,1680744306.849945
32,1680744306.8510761
32,1680744306.852156
32,1680744306.853211
64,1680744306.854246
64,1680744306.856359
128,1680744306.858391
256,1680744306.862438
256,1680744306.8705568
512,1680744306.879541
32,1680744306.897015
64,1680744306.898124
64,1680744306.900449
128,1680744306.902532
256,1680744306.906658
512,1680744306.9153962
32,1680744306.932951
64,1680744306.934162
128,1680744306.936218
128,1680744306.940295
128,1680744306.9447098
256,1680744306.9489212
32,1680744306.957355
32,1680744306.958452
64,1680744306.9594839
64,1680744306.961592
128,1680744306.963634
64,1680744306.968263
64,1680744306.9703062
128,1680744306.9723608
256,1680744306.976406
128,1680744306.9853709
256,1680744306.989418
128,1680744306.998019
64,1680744307.002549
128,1680744307.004599
32,1680744307.008669
64,1680744307.009797
128,1680744307.012026
128,1680744307.016245
256,1680744307.02025
256,1680744307.028419
256,1680744307.036823
256,1680744307.04516
256,1680744307.0540879
128,1680744307.06227
128,1680744307.066746
128,1680744307.070901
256,1680744307.0751731
512,1680744307.08407
8,1680744307.1007192
16,1680744307.1010072
16,1680744307.101567
32,1680744307.1021152
32,1680744307.103196
64,1680744307.104224
64,1680744307.106348
64,1680744307.1086478
64,1680744307.110952
32,1680744307.112997
64,1680744307.1140192
128,1680744307.116725
256,1680744307.121006
64,1680744307.129216
64,1680744307.1314502
16,1680744307.1339362
32,1680744307.1345081
64,1680744307.135535
128,1680744307.137564
256,1680744307.141695
32,1680744307.150741
32,1680744307.1518168
16,1680744307.1528661
32,1680744307.15344
16,1680744307.154512
32,1680744307.155095
64,1680744307.1561449
32,1680744307.158184
32,1680744307.159274
32,1680744307.160324
64,1680744307.161346
32,1680744307.163399
64,1680744307.164547
64,1680744307.166591
128,1680744307.16868
32,1680744307.172864
64,1680744307.173915
128,1680744307.175971
256,1680744307.1805172
512,1680744307.189234
1024,1680744307.2058282
4,1680744307.2390049
8,1680744307.2391648
16,1680744307.2394502
32,1680744307.239975
16,1680744307.241241
32,1680744307.241825
64,1680744307.242904
64,1680744307.24524
128,1680744307.247305
128,1680744307.252172
256,1680744307.25634
32,1680744307.264673
64,1680744307.2658849
64,1680744307.268129
16,1680744307.270167
32,1680744307.2707121
64,1680744307.2717261
128,1680744307.273737
128,1680744307.278243
256,1680744307.282596
256,1680744307.2911649
128,1680744307.299619
64,1680744307.303749
128,1680744307.305805
128,1680744307.309906
256,1680744307.314498
32,1680744307.323911
64,1680744307.32497
128,1680744307.327038
128,1680744307.3312771
128,1680744307.335828
128,1680744307.3399549
64,1680744307.3440819
128,1680744307.3463721
256,1680744307.350655
128,1680744307.359255
64,1680744307.363776
128,1680744307.366037
32,1680744307.370384
32,1680744307.3714402
64,1680744307.3725471
128,1680744307.374628
16,1680744307.3790631
16,1680744307.37963
32,1680744307.380363
64,1680744307.381411
128,1680744307.383457
128,1680744307.387637
128,1680744307.391965
128,1680744307.3960829
256,1680744307.400424
128,1680744307.408725
64,1680744307.413068
32,1680744307.415339
64,1680744307.41662
128,1680744307.418693
128,1680744307.422826
64,1680744307.427056
128,1680744307.429149
128,1680744307.4342809
256,1680744307.438417
256,1680744307.4468539
64,1680744307.4555001
64,1680744307.45764
64,1680744307.4599779
64,1680744307.462052
32,1680744307.464292
64,1680744307.46546
64,1680744307.4677289
64,1680744307.469784
128,1680744307.471972
256,1680744307.476039
128,1680744307.484705
128,1680744307.4887412
256,1680744307.492795
64,1680744307.501782
32,1680744307.503907
64,1680744307.504935
128,1680744307.507497
256,1680744307.511583
64,1680744307.5209029
64,1680744307.5230532
64,1680744307.5251231
128,1680744307.5272179
4,1680744307.531724
8,1680744307.532119
16,1680744307.532419
